Date,Maximum,Minimum,Average,Departure,HDD,CDD,Precipitation,New Snow,Snow Depth
2012-09-02,87,61,74,-0.4,0,9,0,0,0
2012-09-03,85,63,74,-0.3,0,9,0,0,0
2012-09-04,91,65,78,3.7,0,13,0,0,0
2012-09-05,84,69,76.5,2.3,0,12,0,0,0
2012-09-06,88,68,78,3.8,0,13,0,0,0
2012-09-07,84,69,76.5,2.4,0,12,0,0,0
2012-09-08,88,67,77.5,3.5,0,13,0,0,0
2012-09-09,90,69,79.5,5.5,0,15,0,0,0
2012-09-10,89,73,81,7.1,0,16,0,0,0
2012-09-11,80,68,74,0.2,0,9,0,0,0
2012-09-12,80,67,73.5,-0.2,0,9,0,0,0
2012-09-13,82,67,74.5,0.9,0,10,0,0,0
2012-09-14,100,67,83.5,10,0,19,0,0,0
2012-09-15,103,72,87.5,14.1,0,23,0,0,0
2012-09-16,88,69,78.5,5.3,0,14,0,0,0
2012-09-17,82,65,73.5,0.4,0,9,0,0,0
2012-09-18,83,63,73,0,0,8,0,0,0
2012-09-19,83,64,73.5,0.7,0,9,0,0,0
2012-09-20,89,65,77,4.3,0,12,0,0,0
2012-09-21,91,67,79,6.5,0,14,0,0,0
2012-09-22,90,68,79,6.6,0,14,0,0,0
2012-09-23,94,67,80.5,8.3,0,16,0,0,0
2012-09-24,84,64,74,1.9,0,9,0,0,0
2012-09-25,79,61,70,-1.9,0,5,0,0,0
2012-09-26,78,62,70,-1.8,0,5,0,0,0
2012-09-27,80,62,71,-0.6,0,6,0,0,0
2012-09-28,84,63,73.5,2,0,9,0,0,0
2012-09-29,85,64,74.5,3.2,0,10,0,0,0
2012-09-30,93,64,78.5,7.4,0,14,0,0,0
2012-10-01,95,66,80.5,9.5,0,16,0,0,0
2012-10-02,93,68,80.5,9.7,0,16,0,0,0
2012-10-03,83,63,73,2.3,0,8,0,0,0
2012-10-04,76,62,69,-1.5,0,4,0,0,0
2012-10-05,77,62,69.5,-0.8,0,5,0,0,0
2012-10-06,79,62,70.5,0.3,0,6,0,0,0
2012-10-07,80,63,71.5,1.5,0,7,0,0,0
2012-10-08,77,63,70,0.1,0,5,0,0,0
2012-10-09,76,63,69.5,-0.2,0,5,0,0,0
2012-10-10,75,60,67.5,-2.1,0,3,0,0,0
2012-10-11,75,58,66.5,-2.9,0,2,0.01,0,0
2012-10-12,72,55,63.5,-5.8,1,0,0,0,0
2012-10-13,77,57,67,-2.1,0,2,0,0,0
2012-10-14,92,59,75.5,6.5,0,11,0,0,0
2012-10-15,93,65,79,10.2,0,14,0,0,0
2012-10-16,91,62,76.5,7.9,0,12,0,0,0
2012-10-17,97,64,80.5,12,0,16,0,0,0
2012-10-18,81,67,74,5.7,0,9,0,0,0
2012-10-19,79,64,71.5,3.3,0,7,0,0,0
2012-10-20,73,65,69,1,0,4,0,0,0
2012-10-21,74,64,69,1.1,0,4,0,0,0
2012-10-22,72,63,67.5,-0.2,0,3,0,0,0
2012-10-23,71,60,65.5,-2,0,1,0.01,0,0
2012-10-24,75,57,66,-1.4,0,1,0,0,0
2012-10-25,85,62,73.5,6.3,0,9,0,0,0
2012-10-26,86,58,72,5,0,7,0,0,0
2012-10-27,91,59,75,8.2,0,10,0,0,0
2012-10-28,89,58,73.5,6.9,0,9,0,0,0
2012-10-29,84,57,70.5,4.1,0,6,0,0,0
2012-10-30,76,54,65,-1.2,0,0,0,0,0
2012-10-31,71,57,64,-2,1,0,0,0,0
2012-11-01,70,56,63,-2.8,2,0,0,0,0
2012-11-02,71,58,64.5,-1.1,0,0,0,0,0
2012-11-03,77,54,65.5,0.1,0,1,0,0,0
2012-11-04,90,54,72,6.8,0,7,0,0,0
2012-11-05,94,59,76.5,11.5,0,12,0,0,0
2012-11-06,84,58,71,6.3,0,6,0,0,0
2012-11-07,71,59,65,0.5,0,0,0,0,0
2012-11-08,68,59,63.5,-0.8,1,0,0.01,0,0
2012-11-09,65,51,58,-6,7,0,0,0,0
2012-11-10,64,45,54.5,-9.3,10,0,0,0,0
2012-11-11,67,44,55.5,-8,9,0,0,0,0
2012-11-12,74,43,58.5,-4.8,6,0,0,0,0
2012-11-13,84,52,68,5,0,3,0,0,0
2012-11-14,80,53,66.5,3.7,0,2,0,0,0
2012-11-15,68,54,61,-1.5,4,0,0.01,0,0
2012-11-16,71,56,63.5,1.2,1,0,0.03,0,0
2012-11-17,68,60,64,2,1,0,0.28,0,0
2012-11-18,70,57,63.5,1.7,1,0,0,0,0
2012-11-19,70,53,61.5,0,3,0,0,0,0
2012-11-20,72,50,61,-0.3,4,0,0,0,0
2012-11-21,69,51,60,-1,5,0,0,0,0
2012-11-22,73,53,63,2.2,2,0,0,0,0
2012-11-23,78,49,63.5,3,1,0,0,0,0
2012-11-24,86,49,67.5,7.2,0,3,0,0,0
2012-11-25,71,53,62,1.9,3,0,0,0,0
2012-11-26,68,53,60.5,0.7,4,0,0,0,0
2012-11-27,70,51,60.5,0.9,4,0,0,0,0
2012-11-28,68,56,62,2.6,3,0,0.03,0,0
2012-11-29,64,58,61,1.8,4,0,0.21,0,0
2012-11-30,66,61,63.5,4.5,1,0,0.46,0,0
2012-12-01,67,59,63,4.2,2,0,0.03,0,0
2012-12-02,66,59,62.5,3.8,2,0,0.08,0,0
2012-12-03,69,57,63,4.5,2,0,0.19,0,0
2012-12-04,68,55,61.5,3.2,3,0,0,0,0
2012-12-05,66,50,58,-0.2,7,0,0,0,0
2012-12-06,68,54,61,2.9,4,0,0,0,0
2012-12-07,68,51,59.5,1.6,5,0,0,0,0
2012-12-08,67,50,58.5,0.7,6,0,0,0,0
2012-12-09,68,53,60.5,2.8,4,0,0,0,0
2012-12-10,74,49,61.5,3.9,3,0,0,0,0
2012-12-11,72,48,60,2.5,5,0,0,0,0
2012-12-12,62,55,58.5,1,6,0,0.04,0,0
2012-12-13,62,49,55.5,-1.9,9,0,0.03,0,0
2012-12-14,59,43,51,-6.3,14,0,0.08,0,0
2012-12-15,62,45,53.5,-3.8,11,0,0,0,0
2012-12-16,55,52,53.5,-3.8,11,0,0.04,0,0
2012-12-17,64,55,59.5,2.3,5,0,0,0,0
2012-12-18,63,54,58.5,1.3,6,0,0.43,0,0
2012-12-19,63,45,54,-3.2,11,0,0,0,0
2012-12-20,67,41,54,-3.2,11,0,0,0,0
2012-12-21,66,44,55,-2.2,10,0,0,0,0
2012-12-22,63,42,52.5,-4.7,12,0,0,0,0
2012-12-23,65,53,59,1.8,6,0,0,0,0
2012-12-24,64,49,56.5,-0.8,8,0,0.46,0,0
2012-12-25,62,47,54.5,-2.8,10,0,0,0,0
2012-12-26,63,49,56,-1.3,9,0,0.33,0,0
2012-12-27,63,48,55.5,-1.9,9,0,0,0,0
2012-12-28,64,43,53.5,-3.9,11,0,0,0,0
2012-12-29,53,43,48,-9.4,17,0,0.45,0,0
2012-12-30,59,39,49,-8.5,16,0,0,0,0
2012-12-31,60,39,49.5,-8,15,0,0,0,0
2013-01-01,61,43,52,-5.6,13,0,0,0,0
2013-01-02,65,40,52.5,-5.1,12,0,0,0,0
2013-01-03,71,39,55,-2.6,10,0,0,0,0
2013-01-04,68,43,55.5,-2.2,9,0,0,0,0
2013-01-05,67,41,54,-3.7,11,0,0,0,0
2013-01-06,59,46,52.5,-5.3,12,0,0.12,0,0
2013-01-07,69,44,56.5,-1.3,8,0,0,0,0
2013-01-08,73,43,58,0.2,7,0,0,0,0
2013-01-09,69,46,57.5,-0.4,7,0,0,0,0
2013-01-10,59,45,52,-5.9,13,0,0.03,0,0
2013-01-11,56,44,50,-7.9,15,0,0,0,0
2013-01-12,57,39,48,-10,17,0,0,0,0
2013-01-13,58,37,47.5,-10.5,17,0,0,0,0
2013-01-14,58,34,46,-12,19,0,0,0,0
2013-01-15,61,36,48.5,-9.5,16,0,0,0,0
2013-01-16,69,38,53.5,-4.6,11,0,0,0,0
2013-01-17,78,42,60,1.9,5,0,0,0,0
2013-01-18,79,50,64.5,6.4,0,0,0,0,0
2013-01-19,79,50,64.5,6.4,0,0,0,0,0
2013-01-20,81,48,64.5,6.4,0,0,0,0,0
2013-01-21,81,45,63,4.9,2,0,0,0,0
2013-01-22,81,51,66,7.8,0,1,0,0,0
2013-01-23,78,54,66,7.8,0,1,0.02,0,0
2013-01-24,66,55,60.5,2.3,4,0,0.79,0,0
2013-01-25,67,59,63,4.8,2,0,0.17,0,0
2013-01-26,68,55,61.5,3.3,3,0,0.02,0,0
2013-01-27,62,51,56.5,-1.7,8,0,0.03,0,0
2013-01-28,61,48,54.5,-3.7,10,0,0,0,0
2013-01-29,61,45,53,-5.3,12,0,0,0,0
2013-01-30,70,45,57.5,-0.8,7,0,0,0,0
2013-01-31,78,47,62.5,4.2,2,0,0,0,0
2013-02-01,76,50,63,4.7,2,0,0,0,0
2013-02-02,75,56,65.5,7.1,0,1,0,0,0
2013-02-03,77,56,66.5,8.1,0,2,0,0,0
2013-02-04,70,50,60,1.6,5,0,0,0,0
2013-02-05,60,54,57,-1.4,8,0,0,0,0
2013-02-06,64,50,57,-1.5,8,0,0,0,0
2013-02-07,61,45,53,-5.5,12,0,0,0,0
2013-02-08,55,44,49.5,-9.1,15,0,0.02,0,0
2013-02-09,59,39,49,-9.6,16,0,0,0,0
2013-02-10,58,44,51,-7.7,14,0,0,0,0
2013-02-11,63,43,53,-5.7,12,0,0,0,0
2013-02-12,65,41,53,-5.8,12,0,0,0,0
2013-02-13,69,42,55.5,-3.3,9,0,0,0,0
2013-02-14,75,45,60,1.1,5,0,0,0,0
2013-02-15,81,47,64,5.1,1,0,0,0,0
2013-02-16,82,53,67.5,8.5,0,3,0,0,0
2013-02-17,70,47,58.5,-0.5,6,0,0,0,0
2013-02-18,64,53,58.5,-0.6,6,0,0,0,0
2013-02-19,57,47,52,-7.2,13,0,0.18,0,0
2013-02-20,61,41,51,-8.2,14,0,0,0,0
2013-02-21,62,46,54,-5.3,11,0,0,0,0
2013-02-22,68,43,55.5,-3.9,9,0,0,0,0
2013-02-23,64,44,54,-5.4,11,0,0,0,0
2013-02-24,68,47,57.5,-2,7,0,0,0,0
2013-02-25,71,44,57.5,-2.1,7,0,0,0,0
2013-02-26,74,43,58.5,-1.1,6,0,0,0,0
2013-02-27,76,47,61.5,1.8,3,0,0,0,0
2013-02-28,80,49,64.5,4.7,0,0,0,0,0
2013-03-01,85,50,67.5,7.7,0,3,0,0,0
2013-03-02,84,57,70.5,10.6,0,6,0,0,0
2013-03-03,71,54,62.5,2.6,2,0,0,0,0
2013-03-04,68,53,60.5,0.5,4,0,0,0,0
2013-03-05,65,52,58.5,-1.5,6,0,0,0,0
2013-03-06,63,50,56.5,-3.6,8,0,0.01,0,0
2013-03-07,64,53,58.5,-1.7,6,0,0.02,0,0
2013-03-08,60,46,53,-7.2,12,0,0.49,0,0
2013-03-09,65,46,55.5,-4.8,9,0,0,0,0
2013-03-10,71,46,58.5,-1.8,6,0,0,0,0
2013-03-11,77,48,62.5,2.1,2,0,0,0,0
2013-03-12,76,49,62.5,2.1,2,0,0,0,0
2013-03-13,85,50,67.5,7.1,0,3,0,0,0
2013-03-14,77,52,64.5,4,0,0,0,0,0
2013-03-15,77,53,65,4.5,0,0,0,0,0
2013-03-16,68,53,60.5,-0.1,4,0,0,0,0
2013-03-17,66,53,59.5,-1.1,5,0,0,0,0
2013-03-18,66,54,60,-0.7,5,0,0,0,0
2013-03-19,67,52,59.5,-1.2,5,0,0,0,0
2013-03-20,69,54,61.5,0.7,3,0,0,0,0
2013-03-21,72,55,63.5,2.7,1,0,0,0,0
2013-03-22,72,55,63.5,2.6,1,0,0,0,0
2013-03-23,72,55,63.5,2.6,1,0,0,0,0
2013-03-24,77,54,65.5,4.5,0,1,0,0,0
2013-03-25,75,52,63.5,2.5,1,0,0,0,0
2013-03-26,71,54,62.5,1.4,2,0,0,0,0
2013-03-27,71,54,62.5,1.3,2,0,0,0,0
2013-03-28,73,55,64,2.8,1,0,0,0,0
2013-03-29,72,56,64,2.7,1,0,0,0,0
2013-03-30,71,55,63,1.6,2,0,0,0,0
2013-03-31,67,54,60.5,-1,4,0,0.02,0,0
2013-04-01,67,52,59.5,-2,5,0,0,0,0
2013-04-02,71,54,62.5,0.9,2,0,0,0,0
2013-04-03,76,55,65.5,3.8,0,1,0,0,0
2013-04-04,69,56,62.5,0.7,2,0,0,0,0
2013-04-05,70,57,63.5,1.6,1,0,0,0,0
2013-04-06,71,57,64,2,1,0,0,0,0
2013-04-07,73,57,65,2.9,0,0,0,0,0
2013-04-08,69,57,63,0.8,2,0,0,0,0
2013-04-09,76,54,65,2.7,0,0,0,0,0
2013-04-10,80,52,66,3.6,0,1,0,0,0
2013-04-11,76,54,65,2.5,0,0,0,0,0
2013-04-12,70,56,63,0.3,2,0,0,0,0
2013-04-13,64,56,60,-2.8,5,0,0,0,0
2013-04-14,65,56,60.5,-2.4,4,0,0,0,0
2013-04-15,65,53,59,-4,6,0,0,0,0
2013-04-16,67,50,58.5,-4.6,6,0,0,0,0
2013-04-17,76,54,65,1.7,0,0,0,0,0
2013-04-18,78,51,64.5,1.1,0,0,0,0,0
2013-04-19,84,55,69.5,6,0,5,0,0,0
2013-04-20,84,56,70,6.4,0,5,0,0,0
2013-04-21,80,57,68.5,4.7,0,4,0,0,0
2013-04-22,72,57,64.5,0.6,0,0,0,0,0
2013-04-23,73,58,65.5,1.5,0,1,0,0,0
2013-04-24,63,58,60.5,-3.6,4,0,0,0,0
2013-04-25,71,57,64,-0.2,1,0,0,0,0
2013-04-26,74,56,65,0.7,0,0,0,0,0
2013-04-27,72,55,63.5,-0.9,1,0,0,0,0
2013-04-28,74,58,66,1.5,0,1,0,0,0
2013-04-29,74,58,66,1.4,0,1,0,0,0
2013-04-30,68,59,63.5,-1.2,1,0,0,0,0
2013-05-01,75,59,67,2.2,0,2,0,0,0
2013-05-02,88,55,71.5,6.6,0,7,0,0,0
2013-05-03,93,60,76.5,11.5,0,12,0,0,0
2013-05-04,74,61,67.5,2.4,0,3,0,0,0
2013-05-05,67,59,63,-2.2,2,0,0.01,0,0
2013-05-06,67,57,62,-3.2,3,0,0.69,0,0
2013-05-07,71,58,64.5,-0.8,0,0,0.01,0,0
2013-05-08,70,59,64.5,-0.9,0,0,0,0,0
2013-05-09,73,58,65.5,0.1,0,1,0,0,0
2013-05-10,75,59,67,1.5,0,2,0,0,0
2013-05-11,85,60,72.5,7,0,8,0,0,0
2013-05-12,84,59,71.5,5.9,0,7,0,0,0
2013-05-13,93,66,79.5,13.8,0,15,0,0,0
2013-05-14,76,60,68,2.3,0,3,0,0,0
2013-05-15,74,59,66.5,0.7,0,2,0,0,0
2013-05-16,71,60,65.5,-0.3,0,1,0,0,0
2013-05-17,73,61,67,1.2,0,2,0,0,0
2013-05-18,74,59,66.5,0.6,0,2,0,0,0
2013-05-19,75,60,67.5,1.6,0,3,0,0,0
2013-05-20,81,62,71.5,5.5,0,7,0,0,0
2013-05-21,79,63,71,5,0,6,0,0,0
2013-05-22,75,63,69,2.9,0,4,0,0,0
2013-05-23,72,61,66.5,0.3,0,2,0,0,0
2013-05-24,73,59,66,-0.2,0,1,0,0,0
2013-05-25,72,60,66,-0.3,0,1,0,0,0
2013-05-26,73,58,65.5,-0.9,0,1,0,0,0
2013-05-27,75,61,68,1.6,0,3,0,0,0
2013-05-28,77,62,69.5,3,0,5,0,0,0
2013-05-29,78,63,70.5,3.9,0,6,0,0,0
2013-05-30,80,62,71,4.3,0,6,0,0,0
2013-05-31,78,63,70.5,3.7,0,6,0,0,0
2013-06-01,80,63,71.5,4.6,0,7,0,0,0
2013-06-02,76,65,70.5,3.5,0,6,0,0,0
2013-06-03,75,63,69,1.9,0,4,0,0,0
2013-06-04,73,62,67.5,0.3,0,3,0,0,0
2013-06-05,72,61,66.5,-0.9,0,2,0,0,0
2013-06-06,72,61,66.5,-1,0,2,0,0,0
2013-06-07,71,61,66,-1.7,0,1,0,0,0
2013-06-08,75,63,69,1.2,0,4,0,0,0
2013-06-09,76,62,69,1,0,4,0,0,0
2013-06-10,76,62,69,0.9,0,4,0,0,0
2013-06-11,80,61,70.5,2.2,0,6,0,0,0
2013-06-12,72,62,67,-1.5,0,2,0,0,0
2013-06-13,76,61,68.5,-0.1,0,4,0,0,0
2013-06-14,77,60,68.5,-0.3,0,4,0,0,0
2013-06-15,76,63,69.5,0.5,0,5,0,0,0
2013-06-16,79,61,70,0.8,0,5,0,0,0
2013-06-17,76,59,67.5,-1.9,0,3,0,0,0
2013-06-18,79,61,70,0.4,0,5,0,0,0
2013-06-19,75,60,67.5,-2.3,0,3,0,0,0
2013-06-20,78,60,69,-1,0,4,0,0,0
2013-06-21,81,62,71.5,1.3,0,7,0,0,0
2013-06-22,79,64,71.5,1.1,0,7,0,0,0
2013-06-23,75,64,69.5,-1.1,0,5,0,0,0
2013-06-24,74,63,68.5,-2.2,0,4,0,0,0
2013-06-25,74,64,69,-1.9,0,4,0,0,0
2013-06-26,82,63,72.5,1.4,0,8,0,0,0
2013-06-27,90,66,78,6.7,0,13,0,0,0
2013-06-28,87,65,76,4.5,0,11,0,0,0
2013-06-29,90,66,78,6.3,0,13,0,0,0
2013-06-30,94,69,81.5,9.7,0,17,0,0,0
2013-07-01,92,67,79.5,7.5,0,15,0,0,0
2013-07-02,83,67,75,2.9,0,10,0,0,0
2013-07-03,83,65,74,1.7,0,9,0,0,0
2013-07-04,82,65,73.5,1.1,0,9,0,0,0
2013-07-05,80,64,72,-0.6,0,7,0,0,0
2013-07-06,81,66,73.5,0.8,0,9,0,0,0
2013-07-07,77,65,71,-1.8,0,6,0,0,0
2013-07-08,83,63,73,0.1,0,8,0,0,0
2013-07-09,87,64,75.5,2.5,0,11,0,0,0
2013-07-10,83,67,75,1.9,0,10,0,0,0
2013-07-11,76,68,72,-1.2,0,7,0.04,0,0
2013-07-12,85,63,74,0.7,0,9,0,0,0
2013-07-13,81,62,71.5,-1.9,0,7,0,0,0
2013-07-14,84,63,73.5,0,0,9,0,0,0
2013-07-15,83,64,73.5,0,0,9,0,0,0
2013-07-16,82,61,71.5,-2.1,0,7,0,0,0
2013-07-17,85,62,73.5,-0.1,0,9,0,0,0
2013-07-18,83,62,72.5,-1.2,0,8,0,0,0
2013-07-19,80,63,71.5,-2.2,0,7,0,0,0
2013-07-20,80,67,73.5,-0.2,0,9,0,0,0
2013-07-21,75,66,70.5,-3.3,0,6,0,0,0
2013-07-22,83,66,74.5,0.7,0,10,0.01,0,0
2013-07-23,79,64,71.5,-2.3,0,7,0,0,0
2013-07-24,77,63,70,-3.8,0,5,0,0,0
2013-07-25,79,62,70.5,-3.4,0,6,0,0,0
2013-07-26,80,64,72,-1.9,0,7,0.04,0,0
2013-07-27,79,62,70.5,-3.4,0,6,0,0,0
2013-07-28,76,63,69.5,-4.4,0,5,0,0,0
2013-07-29,77,63,70,-3.9,0,5,0,0,0
2013-07-30,76,62,69,-4.9,0,4,0,0,0
2013-07-31,73,62,67.5,-6.4,0,3,0,0,0
2013-08-01,74,62,68,-5.9,0,3,0,0,0
2013-08-02,76,62,69,-5,0,4,0,0,0
2013-08-03,78,63,70.5,-3.5,0,6,0,0,0
2013-08-04,76,62,69,-5,0,4,0,0,0
2013-08-05,79,60,69.5,-4.5,0,5,0,0,0
2013-08-06,77,61,69,-5,0,4,0,0,0
2013-08-07,78,61,69.5,-4.5,0,5,0,0,0
2013-08-08,79,60,69.5,-4.6,0,5,0,0,0
2013-08-09,78,61,69.5,-4.6,0,5,0,0,0
2013-08-10,77,62,69.5,-4.6,0,5,0,0,0
2013-08-11,79,61,70,-4.1,0,5,0,0,0
2013-08-12,79,62,70.5,-3.7,0,6,0,0,0
2013-08-13,81,62,71.5,-2.7,0,7,0,0,0
2013-08-14,82,65,73.5,-0.7,0,9,0,0,0
2013-08-15,83,64,73.5,-0.7,0,9,0,0,0
2013-08-16,85,64,74.5,0.2,0,10,0,0,0
2013-08-17,81,63,72,-2.3,0,7,0,0,0
2013-08-18,80,61,70.5,-3.8,0,6,0,0,0
2013-08-19,80,64,72,-2.4,0,7,0,0,0
2013-08-20,78,62,70,-4.4,0,5,0,0,0
2013-08-21,81,63,72,-2.4,0,7,0,0,0
2013-08-22,85,63,74,-0.4,0,9,0,0,0
2013-08-23,86,63,74.5,0.1,0,10,0,0,0
2013-08-24,80,61,70.5,-4,0,6,0,0,0
2013-08-25,80,58,69,-5.5,0,4,0,0,0
2013-08-26,89,63,76,1.5,0,11,0,0,0
2013-08-27,87,67,77,2.5,0,12,0,0,0
2013-08-28,89,65,77,2.5,0,12,0,0,0
2013-08-29,96,67,81.5,7,0,17,0,0,0
2013-08-30,95,73,84,9.5,0,19,0,0,0
2013-08-31,89,74,81.5,7.1,0,17,0,0,0
2013-09-01,86,70,78,3.6,0,13,0,0,0
2013-09-02,85,68,76.5,2.1,0,12,0,0,0
2013-09-03,92,70,81,6.7,0,16,0,0,0
2013-09-04,92,71,81.5,7.2,0,17,0,0,0
2013-09-05,93,71,82,7.8,0,17,0,0,0
2013-09-06,95,70,82.5,8.3,0,18,0,0,0
2013-09-07,95,69,82,7.9,0,17,0,0,0
2013-09-08,84,64,74,0,0,9,0,0,0
2013-09-09,77,61,69,-5,0,4,0,0,0
2013-09-10,77,61,69,-4.9,0,4,0,0,0
2013-09-11,77,61,69,-4.8,0,4,0,0,0
2013-09-12,80,61,70.5,-3.2,0,6,0,0,0
2013-09-13,82,62,72,-1.6,0,7,0,0,0
2013-09-14,84,64,74,0.5,0,9,0,0,0
2013-09-15,89,64,76.5,3.1,0,12,0,0,0
2013-09-16,87,64,75.5,2.3,0,11,0,0,0
2013-09-17,80,60,70,-3.1,0,5,0,0,0
2013-09-18,79,63,71,-2,0,6,0,0,0
2013-09-19,79,61,70,-2.8,0,5,0,0,0
2013-09-20,72,66,69,-3.7,0,4,0,0,0
2013-09-21,76,63,69.5,-3,0,5,0,0,0
2013-09-22,76,60,68,-4.4,0,3,0,0,0
2013-09-23,91,60,75.5,3.3,0,11,0,0,0
2013-09-24,85,63,74,1.9,0,9,0,0,0
2013-09-25,77,62,69.5,-2.4,0,5,0,0,0
2013-09-26,77,62,69.5,-2.3,0,5,0,0,0
2013-09-27,83,57,70,-1.6,0,5,0,0,0
2013-09-28,89,60,74.5,3,0,10,0,0,0
2013-09-29,87,57,72,0.7,0,7,0,0,0
2013-09-30,83,59,71,-0.1,0,6,0,0,0
013-10-01,82,60,71,0,0,6,0,0,0
2013-10-02,76,63,69.5,-1.3,0,5,0,0,0
2013-10-03,74,62,68,-2.7,0,3,0,0,0
2013-10-04,87,62,74.5,4,0,10,0,0,0
2013-10-05,91,57,74,3.7,0,9,0,0,0
2013-10-06,93,59,76,5.8,0,11,0,0,0
2013-10-07,85,60,72.5,2.5,0,8,0,0,0
2013-10-08,75,59,67,-2.9,0,2,0,0,0
2013-10-09,64,55,59.5,-10.2,5,0,0.04,0,0
2013-10-10,70,53,61.5,-8.1,3,0,0,0,0
2013-10-11,74,53,63.5,-5.9,1,0,0,0,0
2013-10-12,76,56,66,-3.3,0,1,0,0,0
2013-10-13,72,60,66,-3.1,0,1,0,0,0
2013-10-14,82,56,69,0,0,4,0,0,0
2013-10-15,87,57,72,3.2,0,7,0,0,0
2013-10-16,86,58,72,3.4,0,7,0,0,0
2013-10-17,84,57,70.5,2,0,6,0,0,0
2013-10-18,83,57,70,1.7,0,5,0,0,0
2013-10-19,84,56,70,1.8,0,5,0,0,0
2013-10-20,76,57,66.5,-1.5,0,2,0,0,0
2013-10-21,75,56,65.5,-2.4,0,1,0,0,0
2013-10-22,72,55,63.5,-4.2,1,0,0,0,0
2013-10-23,69,59,64,-3.5,1,0,0,0,0
2013-10-24,70,58,64,-3.4,1,0,0,0,0
2013-10-25,71,57,64,-3.2,1,0,0,0,0
2013-10-26,76,58,67,0,0,2,0,0,0
2013-10-27,73,57,65,-1.8,0,0,0,0,0
2013-10-28,67,56,61.5,-5.1,3,0,0.02,0,0
2013-10-29,68,53,60.5,-5.9,4,0,0,0,0
2013-10-30,71,51,61,-5.2,4,0,0,0,0
2013-10-31,80,53,66.5,0.5,0,2,0,0,0
2013-11-01,86,54,70,4.2,0,5,0,0,0
2013-11-02,84,56,70,4.4,0,5,0,0,0
2013-11-03,71,60,65.5,0.1,0,1,0,0,0
2013-11-04,69,57,63,-2.2,2,0,0,0,0
2013-11-05,77,52,64.5,-0.5,0,0,0,0,0
2013-11-06,82,50,66,1.3,0,1,0,0,0
2013-11-07,86,58,72,7.5,0,7,0,0,0
2013-11-08,79,53,66,1.7,0,1,0,0,0
2013-11-09,77,54,65.5,1.5,0,1,0,0,0
2013-11-10,83,52,67.5,3.7,0,3,0,0,0
2013-11-11,77,52,64.5,1,0,0,0,0,0
2013-11-12,76,56,66,2.7,0,1,0,0,0
2013-11-13,92,58,75,12,0,10,0,0,0
2013-11-14,91,59,75,12.2,0,10,0,0,0
2013-11-15,69,60,64.5,2,0,0,0,0,0
2013-11-16,69,57,63,0.7,2,0,0,0,0
2013-11-17,69,54,61.5,-0.5,3,0,0,0,0
2013-11-18,68,53,60.5,-1.3,4,0,0,0,0
2013-11-19,67,57,62,0.5,3,0,0,0,0
2013-11-20,65,58,61.5,0.2,3,0,0.05,0,0
2013-11-21,65,57,61,0,4,0,0.29,0,0
2013-11-22,67,53,60,-0.8,5,0,0.05,0,0
2013-11-23,67,50,58.5,-2,6,0,0,0,0
2013-11-24,68,48,58,-2.3,7,0,0,0,0
2013-11-25,72,48,60,-0.1,5,0,0,0,0
2013-11-26,76,51,63.5,3.7,1,0,0,0,0
2013-11-27,75,54,64.5,4.9,0,0,0,0,0
2013-11-28,70,51,60.5,1.1,4,0,0,0,0
2013-11-29,63,55,59,-0.2,6,0,0.23,0,0
2013-11-30,74,51,62.5,3.5,2,0,0,0,0
2013-12-01,80,52,66,7.2,0,1,0,0,0
2013-12-02,74,52,63,4.3,2,0,0,0,0
2013-12-03,66,50,58,-0.5,7,0,0,0,0
2013-12-04,63,48,55.5,-2.8,9,0,0,0,0
2013-12-05,61,44,52.5,-5.7,12,0,0,0,0
2013-12-06,60,42,51,-7.1,14,0,0,0,0
2013-12-07,59,44,51.5,-6.4,13,0,0.09,0,0
2013-12-08,57,40,48.5,-9.3,16,0,0,0,0
2013-12-09,62,39,50.5,-7.2,14,0,0,0,0
2013-12-10,66,39,52.5,-5.1,12,0,0,0,0
2013-12-11,73,43,58,0.5,7,0,0,0,0
2013-12-12,69,47,58,0.5,7,0,0,0,0
2013-12-13,65,44,54.5,-2.9,10,0,0,0,0
2013-12-14,74,43,58.5,1.2,6,0,0,0,0
2013-12-15,80,44,62,4.7,3,0,0,0,0
2013-12-16,85,60,72.5,15.2,0,8,0,0,0
2013-12-17,82,58,70,12.8,0,5,0,0,0
2013-12-18,71,57,64,6.8,1,0,0,0,0
2013-12-19,57,47,52,-5.2,13,0,0.11,0,0
2013-12-20,65,44,54.5,-2.7,10,0,0,0,0
2013-12-21,61,46,53.5,-3.7,11,0,0,0,0
2013-12-22,69,45,57,-0.2,8,0,0,0,0
2013-12-23,75,48,61.5,4.3,3,0,0,0,0
2013-12-24,79,51,65,7.7,0,0,0,0,0
2013-12-25,82,47,64.5,7.2,0,0,0,0,0
2013-12-26,80,46,63,5.7,2,0,0,0,0
2013-12-27,85,49,67,9.6,0,2,0,0,0
2013-12-28,73,51,62,4.6,3,0,0,0,0
2013-12-29,76,44,60,2.6,5,0,0,0,0
2013-12-30,75,47,61,3.5,4,0,0,0,0
2013-12-31,72,44,58,0.5,7,0,0,0,0
2014-01-01,71,44,57.5,-0.1,7,0,0,0,0
2014-01-02,81,52,66.5,8.9,0,2,0,0,0
2014-01-03,72,48,60,2.4,5,0,0,0,0
